COA,Org,Funding Org Name,Plan,Grade,Post,Class,Pos Nbr,Dept ID,Position Dept Name,Salary,FTE,Months
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FVX,FV6,,00036242,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,60000,1,12
BL,RSDP,RESEARCH & DEVELOP-INTERNAL,AC1,UAS,UAS,,00043909,BL-SGIS,HAMILTON LUGAR SCHOOL,87871,1,12
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FVX,FV8,,00027138,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,55008,1,12
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FCX,FC3,PT - Assistant Professor,00049700,BL-BUS,KELLEY SCHOOL OF BUSINESS,151150,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,FT2,PC - Associate Professor,00005887,BL-SPAN,SPANISH & PORTUGUESE,77968,1,10
BL,MUCA,CHORAL ENSEMBLE,AC1,FTX,FT1,PR - Professor,00006002,BL-MUS,JACOBS SCHOOL OF MUSIC,92365,1,10
BL,FOLK,FOLKLORE AND ETHNOMUSICOLOGY,AC1,FTX,FT2,PC - Associate Professor,00005099,BL-FOLK,FOLKLORE AND ETHNOMUSICOLOGY,92029,1,10
BL,ENVR,ENVIRONMENTAL AND OCCUPATIONAL HEALTH,AC1,RSP,RSP,,00030161,BL-ENVR,ENVIRONMENTAL AND OCCUPATIONAL,58395,1,12
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FCX,FC3,PT - Assistant Professor,00052817,BL-SPHS,SPEECH & HEARING SCIENCES,71750,1,12
BL,BI,BIOLOGY,AC1,RSS,RSS,,00000922,BL-BI,BIOLOGY,56280,1,12
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,RSP,FV8,,00050751,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,54996,1,12
BL,MJAZ,JAZZ,AC1,FTX,FT2,PC - Associate Professor,00000590,BL-MUS,JACOBS SCHOOL OF MUSIC,85293,1,10
BL,FOLK,FOLKLORE AND ETHNOMUSICOLOGY,AC1,FLX,FLS,TS - Senior Lecturer,00044650,BL-FOLK,FOLKLORE AND ETHNOMUSICOLOGY,62453,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FLX,FLS,TS - Senior Lecturer,00011061,BL-BUS,KELLEY SCHOOL OF BUSINESS,95000,1,10
BL,VPFA,VICE PROVOST FOR FACULTY AFFAI,AC1,AAF,AAX,,00005862,BL-VPFA,VICE PROVOST FOR FACULTY AFFAI,281220,1,12
BL,VPRO,OFC OF VP RESEARCH,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00052103,UA-VPRO,OFC OF VP RESEARCH,81871,1,10
BL,HIST,HISTORY,AC1,FTX,FT1,PR - Professor,00005186,BL-HIST,HISTORY,126779,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT2,PC - Associate Professor,00000045,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,75145,1,10
BL,FINH,ART HISTORY,AC1,FLX,FL5,TL - Lecturer,00047229,BL-FINH,ART HISTORY,59132,1,10
BL,SLIS,INFORMATION AND LIBRARY SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00005568,BL-SLIS,INFORMATION AND LIBRARY SCIENC,115797,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,AAM,,00005495,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,206542,1,10
BL,ENG,ENGLISH,AC1,FLX,AAM,,00028654,BL-ENG,ENGLISH,66426,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT1,PR - Professor,00004926,BL-CHEM,CHEMISTRY,212106,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,FT1,PR - Professor,00024073,BL-SPAN,SPANISH & PORTUGUESE,99047,1,10
BL,LISP,LIBRARY SPECIAL COLLECTIONS,AC1,LTX,LT1,LI - Librarian,00019229,BL-LIBR,LIBRARIES,87000,1,12
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FLX,FLS,TS - Senior Lecturer,00036703,BL-LAWS,MAURER SCHOOL OF LAW,83343,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT1,PR - Professor,00013047,BL-CHEM,CHEMISTRY,168059,1,10
BL,HIST,HISTORY,AC1,FCX,FC3,PT - Assistant Professor,00048220,BL-HIST,HISTORY,68000,1,12
BL,MUED,MUSIC EDUCATION,AC1,FTX,FT3,PT - Assistant Professor,00005938,BL-MUS,JACOBS SCHOOL OF MUSIC,70000,1,10
BL,CLAS,CLASSICAL STUDIES,AC1,FTX,FT3,PT - Assistant Professor,00007512,BL-CLAS,CLASSICAL STUDIES,73625,1,10
BL,BIOC,BIOCHEMISTRY,AC1,FTX,AAL,,00034940,BL-BIOC,BIOCHEMISTRY,100335,1,10
BL,ISTE,INSTRUCTIONAL SYSTEMS TECHNOLOGY,AC1,FVX,CV3,PT - Assistant Professor,00031397,BL-EDUC,EDUCATION,62000,1,10
BL,GUTR,GUITAR,AC1,FLX,FL5,TL - Lecturer,00030426,BL-MUS,JACOBS SCHOOL OF MUSIC,55485,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00013205,BL-IIDC,IND INST ON DISABILITY/COMMNTY,70684,1,12
BL,NSSE,NATIONAL SURVEY ON STUDENT ENG,AC1,RSS,RSS,,00007662,BL-EDUC,EDUCATION,61072,1,12
BL,LACQ,LIBRARY ACQUISITIONS,AC1,LTX,AAN,,00019499,BL-LIBR,LIBRARIES,90588,1,12
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00048700,BL-IIDC,IND INST ON DISABILITY/COMMNTY,43757,0.75,12
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,UAS,UAS,,00054895,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",60000,1,12
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,AAL,,00005620,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,165501,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FLX,FLT,PR - Professor,00037925,BL-INFI,DEPARTMENT OF INFORMATICS,91281,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FVX,FV6,,00035927,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,53760,1,12
BL,MED,HEALTH SCIENCES,AC1,FLX,FL5,TL - Lecturer,00034924,IN-MSCI,IUSM - BLOOMINGTON,66869,1,12
BL,GEOG,GEOGRAPHY,AC1,FTX,FT1,PR - Professor,00021683,BL-GEOG,GEOGRAPHY,117496,1,10
BL,BI,BIOLOGY,AC1,FLX,FLS,TS - Senior Lecturer,00009756,BL-BI,BIOLOGY,66000,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FCX,CP2,PC - Associate Professor,00050592,BL-BUS,KELLEY SCHOOL OF BUSINESS,183000,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FCX,CP2,PC - Associate Professor,00050600,BL-BUS,KELLEY SCHOOL OF BUSINESS,183000,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00001015,BL-IIDC,IND INST ON DISABILITY/COMMNTY,74160,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FLX,FL5,TL - Lecturer,00054464,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,50000,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FLS,TS - Senior Lecturer,00042158,BL-BUS,KELLEY SCHOOL OF BUSINESS,76137,1,10
BL,MUVO,VOICE DEPARTMENT,AC1,FTX,FT1,PR - Professor,00005955,BL-MUS,JACOBS SCHOOL OF MUSIC,92925,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,RSP,RSP,,00022644,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,59592,1,12
BL,GEOG,GEOGRAPHY,AC1,FTX,FT3,PT - Assistant Professor,00005139,BL-GEOG,GEOGRAPHY,73878,1,10
BL,FOLK,FOLKLORE AND ETHNOMUSICOLOGY,AC1,FVX,,,00038852,BL-FOLK,FOLKLORE AND ETHNOMUSICOLOGY,58000,1,10
BL,MCOM,COMPOSITION,AC1,FTX,FT1,PR - Professor,00005936,BL-MUS,JACOBS SCHOOL OF MUSIC,108518,1,10
BL,NURS,NURSING,AC1,FLX,FL5,TL - Lecturer,00035876,BL-NURS,NURSING,70555,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FCX,ASM,,00030772,BL-APHS,APPLIED HEALTH SCIENCE,96300,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00048525,BL-IIDC,IND INST ON DISABILITY/COMMNTY,92873,1,12
BL,WDWN,WOODWINDS,AC1,FTX,FT1,PR - Professor,00005933,BL-MUS,JACOBS SCHOOL OF MUSIC,114851,1,10
BL,PL,PHILOSOPHY,AC1,FTX,FT1,PR - Professor,00005451,BL-PL,PHILOSOPHY,149233,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FCX,FC1,PR - Professor,00000526,BL-SPHS,SPEECH & HEARING SCIENCES,97036,1,12
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT3,PT - Assistant Professor,00005467,BL-POLS,POLITICAL SCIENCE,89000,1,10
BL,INTP,INTERNATIONAL AFFAIRS,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00021067,BL-EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,112742,1,12
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,FTX,AAM,,00005129,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,107940,1,10
BL,CHEM,CHEMISTRY,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00020928,BL-CHEM,CHEMISTRY,62655,1,12
BL,MATH,MATHEMATICS,AC1,FLX,FL5,TL - Lecturer,00003382,BL-MATH,MATHEMATICS,53000,1,10
BL,PL,PHILOSOPHY,AC1,FTX,FG3,PT - Assistant Professor,00005445,BL-PL,PHILOSOPHY,67500,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FLX,FL5,TL - Lecturer,00054535,BL-BUS,KELLEY SCHOOL OF BUSINESS,85000,1,10
BL,MATH,MATHEMATICS,AC1,FLX,FLS,TS - Senior Lecturer,00043761,BL-MATH,MATHEMATICS,84065,1,10
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FCX,ACP,,00043512,BL-BUS,KELLEY SCHOOL OF BUSINESS,156000,1,12
BL,BI,BIOLOGY,AC1,RSS,RSS,,00026878,BL-BI,BIOLOGY,53194,1,12
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,FT1,PR - Professor,00026881,BL-INFI,DEPARTMENT OF INFORMATICS,134903,1,10
BL,RRES,CTR - RSCH ON RACE & ETHNICITY,AC1,RSP,RSP,,00041983,BL-RRES,CTR - RSCH ON RACE & ETHNICITY,51500,1,10
BL,ENVR,ENVIRONMENTAL AND OCCUPATIONAL HEALTH,AC1,RSP,RSP,,00030874,BL-ENVR,ENVIRONMENTAL AND OCCUPATIONAL,61115,1,12
BL,GRCH,GRAND CHALLENGE,AC1,FTX,FT2,PC - Associate Professor,00028372,BL-APHS,APPLIED HEALTH SCIENCE,171481,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FLX,FL5,TL - Lecturer,00048039,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,77467,1,10
BL,DAHC,DIGITAL ARTS & HUMANITIES CENT,AC1,RSS,RSS,,00051288,BL-RUAD,OVPR ADMINISTRATION,65776,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FVX,FV3,PT - Assistant Professor,00054936,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,42000,1,10
BL,BRSS,BRASS,AC1,FTX,FT1,PR - Professor,00005939,BL-MUS,JACOBS SCHOOL OF MUSIC,125670,1,10
BL,HIST,HISTORY,AC1,FTX,ACP,,00000260,BL-HIST,HISTORY,85417,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00033417,BL-IIDC,IND INST ON DISABILITY/COMMNTY,61800,1,12
BL,SWNL,SCHOLARLY COMMUNICATION,AC1,AAJ,AAJ,,00008985,BL-LIBR,LIBRARIES,129919,1,12
BL,BFIN,FINANCE DEPARTMENT,AC1,FTX,FT1,PR - Professor,00012763,BL-BUS,KELLEY SCHOOL OF BUSINESS,350000,1,10
BL,OSME,OBSERVATORY ON SOCIAL MEDIA,AC1,RSP,RSP,,00049632,BL-OSME,OBSERVATORY ON SOCIAL MEDIA,63036,1,12
BL,ENG,ENGLISH,AC1,FTX,FT1,PR - Professor,00005090,BL-ENG,ENGLISH,142444,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,RSP,RSP,,00037707,BL-INRS,INFORMATICS RESEARCH,78030,1,12
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FLX,LPS,TS - Senior Lecturer,00043881,BL-INFI,DEPARTMENT OF INFORMATICS,80473,1,10
BL,OPT,OPTOMETRY,AC1,FTX,FT1,PR - Professor,00028095,BL-OPT,OPTOMETRY,149859,1,10
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,FLX,FLS,TS - Senior Lecturer,00042137,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,69432,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FLX,FLS,TS - Senior Lecturer,00024060,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,70179,1,10
BL,SLAV,SLAVIC & EAST EUROPEAN LANG & CULTURE,AC1,FTX,AAM,,00000256,BL-SLAV,SLAVIC & EAST EUROPEAN LANG & ,79971,1,10
BL,MAP,MEDIA ARTS & PRODUCTION,AC1,FLX,AAM,,00042493,BL-MAP,MEDIA ARTS & PRODUCTION,78683,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FLX,FLS,TS - Senior Lecturer,00035699,BL-BUS,KELLEY SCHOOL OF BUSINESS,95000,1,10
BL,MSCI,IUSM - BLOOMINGTON,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00028750,IN-MSCI,IUSM - BLOOMINGTON,72482,1,12
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FTX,ACP,,00008473,BL-EDUC,EDUCATION,90376,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00050948,BL-BUS,KELLEY SCHOOL OF BUSINESS,67436,1,10
BL,OAMH,ORGN OF AMERICAN HISTORIANS,AC1,UAS,AAM,,00035226,BL-OAMH,ORGN OF AMERICAN HISTORIANS,126715,1,12
BL,CLAS,CLASSICAL STUDIES,AC1,FVX,FV5,TL - Lecturer,00033456,BL-CLAS,CLASSICAL STUDIES,51000,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,AAM,,00019989,BL-INFI,DEPARTMENT OF INFORMATICS,138858,1,10
BL,CPIA,CHAMBER AND COLLABORATIVE MUSIC,AC1,FTX,FT1,PR - Professor,00005920,BL-MUS,JACOBS SCHOOL OF MUSIC,145548,1,10
BL,CSCI,COMPUTER SCIENCE,AC1,FTX,FT1,PR - Professor,00004986,BL-CSCI,COMPUTER SCIENCE,196443,1,12
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00004691,BL-APHS,APPLIED HEALTH SCIENCE,126471,1,10
BL,CRIM,CRIMINAL JUSTICE,AC1,FTX,FT3,PT - Assistant Professor,00004968,BL-CRIM,CRIMINAL JUSTICE,80762,1,10
BL,MAP,MEDIA ARTS & PRODUCTION,AC1,FLX,AAM,,00045142,BL-MAP,MEDIA ARTS & PRODUCTION,80806,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00009717,BL-BUS,KELLEY SCHOOL OF BUSINESS,65869,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00052926,BL-BUS,KELLEY SCHOOL OF BUSINESS,62830,1,10
BL,EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,AC1,RSS,RSS,,00033403,BL-EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,68288,1,12
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FCX,AAM,,00021010,BL-BUS,KELLEY SCHOOL OF BUSINESS,130500,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00052752,BL-BUS,KELLEY SCHOOL OF BUSINESS,63036,1,10
BL,KINE,KINESIOLOGY,AC1,FTX,AAL,,00031220,BL-KINE,KINESIOLOGY,221100,1,12
BL,HHON,HUTTON HONORS COLLEGE,AC1,FLX,FLS,TS - Senior Lecturer,00004210,BL-HHON,HUTTON HONORS COLLEGE,52488,1,10
BL,PHYS,PHYSICS,AC1,FTX,FT1,PR - Professor,00028688,BL-PHYS,PHYSICS,128876,1,10
BL,SWKS,SUMMER LANGUAGE WORKSHOP,AC1,UAS,AAM,,00043327,BL-SWKS,SUMMER LANGUAGE WORKSHOP,121337,1,12
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,ACM,,00045212,BL-BUS,KELLEY SCHOOL OF BUSINESS,94524,1,12
BL,BI,BIOLOGY,AC1,RSS,RSS,,00007608,BL-BI,BIOLOGY,38304,1,12
BL,GERM,GERMANIC STUDIES,AC1,FCX,FC1,PR - Professor,00039058,BL-GERM,GERMANIC STUDIES,77195,1,10
BL,FINH,ART HISTORY,AC1,FTX,FT1,PR - Professor,00000108,BL-FINH,ART HISTORY,100535,1,10
BL,MUIC,ORCHESTRAL CONDUCTING,AC1,FTX,FT1,PR - Professor,00005968,BL-MUS,JACOBS SCHOOL OF MUSIC,151000,1,10
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00005476,BL-POLS,POLITICAL SCIENCE,82614,1,10
BL,OPT,OPTOMETRY,AC1,FCX,FC2,PC - Associate Professor,00005395,BL-OPT,OPTOMETRY,136386,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,AAI,AAI,,00043627,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,290702,1,12
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,RSP,RSP,,00042895,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,60000,1,12
BL,BFIN,FINANCE DEPARTMENT,AC1,FTX,FT1,PR - Professor,00054849,BL-BUS,KELLEY SCHOOL OF BUSINESS,360000,1,10
BL,MATH,MATHEMATICS,AC1,FTX,FT2,PC - Associate Professor,00000434,BL-MATH,MATHEMATICS,113812,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FVX,FV3,PT - Assistant Professor,00000708,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,44000,1,10
BL,JOUR,JOURNALISM,AC1,FTX,FT2,PC - Associate Professor,00005767,BL-JOUR,JOURNALISM,106331,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00005515,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,87524,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT2,PC - Associate Professor,00005607,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,120549,1,10
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FLX,FLS,TS - Senior Lecturer,00005839,BL-LAWS,MAURER SCHOOL OF LAW,88940,1,10
BL,SWNL,SCHOLARLY COMMUNICATION,AC1,LTX,AAN,,00015188,BL-LIBR,LIBRARIES,92931,1,12
BL,IUNI,IU NETWORK SCIENCES INSTITUTE,AC1,RSP,RSP,,00046299,UA-IUNI,IU NETWORK SCIENCES INSTITUTE,60000,1,12
BL,MKTG,MARKETING DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00004877,BL-BUS,KELLEY SCHOOL OF BUSINESS,194300,1,10
BL,SGIS,HAMILTON LUGAR SCHOOL,AC1,FTX,FT1,PR - Professor,00041862,BL-ISM,INTERNATIONAL STUDIES,240160,1,10
BL,MATH,MATHEMATICS,AC1,RSP,RSP,,00000743,BL-MATH,MATHEMATICS,54500,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,AAM,,00005612,BL-SPAN,SPANISH & PORTUGUESE,97997,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FTX,FT1,PR - Professor,00031511,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",86303,1,10
BL,CHEM,CHEMISTRY,AC1,RSP,RSP,,00001064,BL-CHEM,CHEMISTRY,43000,1,12
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,RSP,RSP,,00049221,BL-ISRS,INTELLIGENT SYSTEMS ENGINEERIN,53354,1,12
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,RSS,RSS,,00001006,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,57000,1,12
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT1,PR - Professor,00026618,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,201284,1,10
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,FTX,FT3,PT - Assistant Professor,00046805,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,111563,1,10
BL,GEOG,GEOGRAPHY,AC1,RSP,RSP,,00048351,BL-GEOG,GEOGRAPHY,55000,1,12
BL,PHYS,PHYSICS,AC1,FTX,FT1,PR - Professor,00005461,BL-PHYS,PHYSICS,157709,1,10
BL,SLIS,INFORMATION AND LIBRARY SCIENCE,AC1,FTX,FT1,PR - Professor,00022910,BL-SLIS,INFORMATION AND LIBRARY SCIENC,148645,1,10
BL,GEOG,GEOGRAPHY,AC1,FTX,AAM,,00005121,BL-GEOG,GEOGRAPHY,96000,1,10
BL,EALC,EAST ASIAN LANGS & CULTURES,AC1,UAS,ACM,,00043016,BL-EALC,EAST ASIAN LANGS & CULTURES,60433,1,12
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FLX,FLS,TS - Senior Lecturer,00029960,BL-APHS,APPLIED HEALTH SCIENCE,89365,1,12
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00005501,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,171861,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00052372,BL-IIDC,IND INST ON DISABILITY/COMMNTY,79951,1,12
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FTX,FT1,PR - Professor,00005828,BL-LAWS,MAURER SCHOOL OF LAW,198227,1,10
BL,MUOR,ORGAN,AC1,FTX,FT1,PR - Professor,00005913,BL-MUS,JACOBS SCHOOL OF MUSIC,107446,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FVX,,,00053240,BL-BUS,KELLEY SCHOOL OF BUSINESS,60000,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT1,PR - Professor,00011211,BL-BUS,KELLEY SCHOOL OF BUSINESS,250000,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00048292,BL-BUS,KELLEY SCHOOL OF BUSINESS,66239,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,RSP,RSP,,00026674,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,56484,1,12
BL,BFIN,FINANCE DEPARTMENT,AC1,FLX,FLS,TS - Senior Lecturer,00044985,BL-BUS,KELLEY SCHOOL OF BUSINESS,100900,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,FT1,PR - Professor,00026755,BL-INFI,DEPARTMENT OF INFORMATICS,166361,1,10
BL,ENG,ENGLISH,AC1,FTX,FT1,PR - Professor,00013448,BL-ENG,ENGLISH,139926,1,10
BL,IUHC,IU HEALTH CENTER,AC1,UMD,,,00019324,BA-IUHC,IU HEALTH CENTER,177610,1,12
BL,PL,PHILOSOPHY,AC1,FTX,FT3,PT - Assistant Professor,00005449,BL-PL,PHILOSOPHY,79898,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT1,PR - Professor,00004911,BL-CHEM,CHEMISTRY,164589,1,10
BL,IUHC,IU HEALTH CENTER,AC1,UMD,UMD,,00018929,BA-IUHC,IU HEALTH CENTER,177610,1,12
BL,FAL,LIBRARY COLLECTION MANAGEMENT,AC1,LVX,,,00048738,BL-LIBR,LIBRARIES,62000,1,12
BL,HHON,HUTTON HONORS COLLEGE,AC1,UAS,AAM,,00048134,BL-HHON,HUTTON HONORS COLLEGE,65685,1,12
BL,KINE,KINESIOLOGY,AC1,RSS,RSS,,00036418,BL-KINE,KINESIOLOGY,63766,1,12
BL,MSCI,IUSM - BLOOMINGTON,AC1,FTX,FT2,PC - Associate Professor,00003549,IN-MSCI,IUSM - BLOOMINGTON,133833,1,12
BL,CHEM,CHEMISTRY,AC1,RSS,,,00000941,BL-CHEM,CHEMISTRY,63978,1,12
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00049647,BL-BUS,KELLEY SCHOOL OF BUSINESS,65913,1,10
BL,MUHI,MUSICOLOGY,AC1,FTX,FT2,PC - Associate Professor,00005989,BL-MUS,JACOBS SCHOOL OF MUSIC,77000,1,10
BL,HEWD,HEALTH AND WELLNESS DESIGN,AC1,FLX,FLS,TS - Senior Lecturer,00000587,BL-HEWD,HEALTH AND WELLNESS DESIGN,76908,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FVX,FV5,TL - Lecturer,00048557,BL-SPAN,SPANISH & PORTUGUESE,41000,1,10
BL,MED,HEALTH SCIENCES,AC1,RSX,AAM,,00044891,IN-MSCI,IUSM - BLOOMINGTON,108596,1,12
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FTX,FT1,PR - Professor,00012677,BL-BUS,KELLEY SCHOOL OF BUSINESS,252638,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,FT1,PR - Professor,00043399,BL-INFI,DEPARTMENT OF INFORMATICS,177489,1,10
BL,MKTG,MARKETING DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00004804,BL-BUS,KELLEY SCHOOL OF BUSINESS,215000,1,10
BL,BI,BIOLOGY,AC1,RSS,RSS,,00027497,BL-BI,BIOLOGY,46125,1,12
BL,GNDR,GENDER STUDIES,AC1,FTX,FT2,PC - Associate Professor,00005169,BL-GNDR,GENDER STUDIES,95195,1,10
BL,SLAV,SLAVIC & EAST EUROPEAN LANG & CULTURE,AC1,FTX,FT2,PC - Associate Professor,00005559,BL-SLAV,SLAVIC & EAST EUROPEAN LANG & ,86860,1,10
BL,COMS,COMMUNICATION SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00042530,BL-COMS,COMMUNICATION SCIENCE,84789,1,10
BL,PACE,POLITICAL AND CIVIC ENGAGEMENT,AC1,UAS,ACM,,00027282,BL-PACE,POLITICAL AND CIVIC ENGAGEMENT,61420,1,12
